Semana,Campus,Ncampus,Edificio,Sitio,Estado,NEstado,Copias_L,CasosSem
43,Morelia,24,6,100 s salón,MICHOACAN,16,0,38.1428571428571
43,Morelia,24,4,Locatec,MICHOACAN,16,0,38.1428571428571
44,Morelia,24,5,Laboratorios,MICHOACAN,16,3797,25.2857142857143
44,Morelia,24,6,100 s salón,MICHOACAN,16,0,25.2857142857143
44,Morelia,24,4,Locatec,MICHOACAN,16,6313,25.2857142857143
45,Morelia,24,4,Locatec,MICHOACAN,16,0,23.1428571428571
45,Morelia,24,6,100 s salón,MICHOACAN,16,0,23.1428571428571
45,Morelia,24,5,Laboratorios,MICHOACAN,16,0,23.1428571428571
46,Morelia,24,5,Laboratorios,MICHOACAN,16,0,19.1428571428571
46,Morelia,24,4,Locatec,MICHOACAN,16,0,19.1428571428571
46,Morelia,24,6,100 s salón,MICHOACAN,16,0,19.1428571428571
47,Morelia,24,4,Locatec,MICHOACAN,16,0,13
47,Morelia,24,6,100 s salón,MICHOACAN,16,0,13
47,Morelia,24,5,Laboratorios,MICHOACAN,16,0,13
48,Morelia,24,6,100 s salón,MICHOACAN,16,0,16.4285714285714
48,Morelia,24,5,Laboratorios,MICHOACAN,16,0,16.4285714285714
48,Morelia,24,4,Locatec,MICHOACAN,16,0,16.4285714285714
49,Morelia,24,6,100 s salón,MICHOACAN,16,20430,12.2857142857143
49,Morelia,24,5,Laboratorios,MICHOACAN,16,0,12.2857142857143
49,Morelia,24,4,Locatec,MICHOACAN,16,0,12.2857142857143
50,Morelia,24,4,Locatec,MICHOACAN,16,0,10.1428571428571
50,Morelia,24,6,100 s salón,MICHOACAN,16,0,10.1428571428571
50,Morelia,24,5,Laboratorios,MICHOACAN,16,0,10.1428571428571
55,Morelia,24,5,Laboratorios,MICHOACAN,16,0,599.428571428571
55,Morelia,24,4,Locatec,MICHOACAN,16,0,599.428571428571
55,Morelia,24,6,100 s salón,MICHOACAN,16,0,599.428571428571
56,Morelia,24,5,Laboratorios,MICHOACAN,16,0,678.714285714286
56,Morelia,24,4,Locatec,MICHOACAN,16,5940,678.714285714286
56,Morelia,24,6,100 s salón,MICHOACAN,16,10770,678.714285714286
63,Morelia,24,4,Locatec,MICHOACAN,16,0,29.4285714285714
63,Morelia,24,5,Laboratorios,MICHOACAN,16,0,29.4285714285714
63,Morelia,24,6,100 s salón,MICHOACAN,16,0,29.4285714285714
64,Morelia,24,0,Unidentified,MICHOACAN,16,0,18.1428571428571
64,Morelia,24,4,Locatec,MICHOACAN,16,0,18.1428571428571
64,Morelia,24,6,100 s salón,MICHOACAN,16,0,18.1428571428571
65,Morelia,24,4,Locatec,MICHOACAN,16,0,11.8571428571429
65,Morelia,24,5,Laboratorios,MICHOACAN,16,0,11.8571428571429
65,Morelia,24,6,100 s salón,MICHOACAN,16,0,11.8571428571429
66,Morelia,24,4,Locatec,MICHOACAN,16,88046,7.57142857142857
66,Morelia,24,5,Laboratorios,MICHOACAN,16,88046,7.57142857142857
66,Morelia,24,6,100 s salón,MICHOACAN,16,88046,7.57142857142857
67,Morelia,24,6,100 s salón,MICHOACAN,16,0,4.42857142857143
67,Morelia,24,4,Locatec,MICHOACAN,16,0,4.42857142857143
67,Morelia,24,5,Laboratorios,MICHOACAN,16,0,4.42857142857143
69,Morelia,24,6,100 s salón,MICHOACAN,16,0,3.85714285714286
69,Morelia,24,5,Laboratorios,MICHOACAN,16,0,3.85714285714286
69,Morelia,24,4,Locatec,MICHOACAN,16,0,3.85714285714286
70,Morelia,24,4,Locatec,MICHOACAN,16,0,4.71428571428571
70,Morelia,24,6,100 s salón,MICHOACAN,16,0,4.71428571428571
70,Morelia,24,0,Unidentified,MICHOACAN,16,0,4.71428571428571
71,Morelia,24,4,Locatec,MICHOACAN,16,0,5.28571428571429
71,Morelia,24,5,Laboratorios,MICHOACAN,16,0,5.28571428571429
71,Morelia,24,6,100 s salón,MICHOACAN,16,0,5.28571428571429
72,Morelia,24,6,100 s salón,MICHOACAN,16,0,3
72,Morelia,24,0,Unidentified,MICHOACAN,16,0,3
72,Morelia,24,4,Locatec,MICHOACAN,16,0,3
73,Morelia,24,6,100 s salón,MICHOACAN,16,0,10.2857142857143
73,Morelia,24,5,Laboratorios,MICHOACAN,16,0,10.2857142857143
73,Morelia,24,4,Locatec,MICHOACAN,16,0,10.2857142857143
74,Morelia,24,0,Unidentified,MICHOACAN,16,0,9.42857142857143
74,Morelia,24,6,100 s salón,MICHOACAN,16,0,9.42857142857143
74,Morelia,24,4,Locatec,MICHOACAN,16,0,9.42857142857143
75,Morelia,24,4,Locatec,MICHOACAN,16,0,10.7142857142857
75,Morelia,24,6,100 s salón,MICHOACAN,16,0,10.7142857142857
75,Morelia,24,5,Laboratorios,MICHOACAN,16,0,10.7142857142857
76,Morelia,24,4,Locatec,MICHOACAN,16,0,24.7142857142857
77,Morelia,24,6,100 s salón,MICHOACAN,16,0,33.8571428571429
77,Morelia,24,5,Laboratorios,MICHOACAN,16,0,33.8571428571429
77,Morelia,24,4,Locatec,MICHOACAN,16,0,33.8571428571429
78,Morelia,24,6,100 s salón,MICHOACAN,16,0,77.2857142857143
78,Morelia,24,4,Locatec,MICHOACAN,16,0,77.2857142857143
78,Morelia,24,0,Unidentified,MICHOACAN,16,0,77.2857142857143
6,Cuernavaca,8,1,Colector principal,MORELOS,17,0,311.285714285714
7,Cuernavaca,8,1,Colector principal,MORELOS,17,0,159.857142857143
10,Cuernavaca,8,1,Colector principal,MORELOS,17,0,158.571428571429
12,Cuernavaca,8,1,Colector principal,MORELOS,17,0,101.285714285714
15,Cuernavaca,8,1,Colector principal,MORELOS,17,0,72.1428571428571
17,Cuernavaca,8,1,Colector principal,MORELOS,17,571,83.4285714285714
18,Cuernavaca,8,4,Edificio Norte,MORELOS,17,0,98
19,Cuernavaca,8,4,Edificio Norte,MORELOS,17,0,76.5714285714286
20,Cuernavaca,8,1,Colector principal,MORELOS,17,0,47.5714285714286
21,Cuernavaca,8,1,Colector principal,MORELOS,17,0,23.1428571428571
22,Cuernavaca,8,1,Colector principal,MORELOS,17,0,20.7142857142857
23,Cuernavaca,8,1,Colector principal,MORELOS,17,0,13.8571428571429
24,Cuernavaca,8,1,Colector principal,MORELOS,17,0,10.1428571428571
25,Cuernavaca,8,1,Colector principal,MORELOS,17,0,11.8571428571429
27,Cuernavaca,8,1,Colector principal,MORELOS,17,0,15.5714285714286
28,Cuernavaca,8,1,Colector principal,MORELOS,17,0,41.2857142857143
29,Cuernavaca,8,1,Colector principal,MORELOS,17,0,83.4285714285714
30,Cuernavaca,8,1,Colector principal,MORELOS,17,0,174.142857142857
31,Cuernavaca,8,1,Colector principal,MORELOS,17,0,271.857142857143
32,Cuernavaca,8,2,Life,MORELOS,17,0,139.285714285714
32,Cuernavaca,8,1,Colector principal,MORELOS,17,0,139.285714285714
33,Cuernavaca,8,4,Edificio Norte,MORELOS,17,0,190.571428571429
34,Cuernavaca,8,1,Colector principal,MORELOS,17,0,170.571428571429
35,Cuernavaca,8,1,Colector principal,MORELOS,17,0,167.142857142857
36,Cuernavaca,8,1,Colector principal,MORELOS,17,0,135
37,Cuernavaca,8,1,Colector principal,MORELOS,17,0,168.571428571429
38,Cuernavaca,8,1,Colector principal,MORELOS,17,0,136.285714285714
39,Cuernavaca,8,1,Colector principal,MORELOS,17,3756,97.5714285714286
40,Cuernavaca,8,6,Parque Tecnologico,MORELOS,17,0,84.2857142857143
40,Cuernavaca,8,2,Life,MORELOS,17,0,84.2857142857143
40,Cuernavaca,8,1,Colector principal,MORELOS,17,26361,84.2857142857143
41,Cuernavaca,8,1,Colector principal,MORELOS,17,0,71.7142857142857
42,Cuernavaca,8,1,Colector principal,MORELOS,17,0,69.2857142857143
43,Cuernavaca,8,1,Colector principal,MORELOS,17,0,47
44,Cuernavaca,8,1,Colector principal,MORELOS,17,84549,36.5714285714286
45,Cuernavaca,8,1,Colector principal,MORELOS,17,0,23
45,Cuernavaca,8,1,Colector principal,MORELOS,17,0,23
46,Cuernavaca,8,1,Colector principal,MORELOS,17,0,22
47,Cuernavaca,8,1,Colector principal,MORELOS,17,0,17.7142857142857
48,Cuernavaca,8,1,Colector principal,MORELOS,17,0,15.2857142857143
49,Cuernavaca,8,1,Colector principal,MORELOS,17,0,12.7142857142857
50,Cuernavaca,8,1,Colector principal,MORELOS,17,0,13.5714285714286
55,Cuernavaca,8,6,Parque Tecnologico,MORELOS,17,100209,568.142857142857
56,Cuernavaca,8,1,Colector principal,MORELOS,17,100654,611.285714285714
63,Cuernavaca,8,1,Colector principal,MORELOS,17,0,19.4285714285714
65,Cuernavaca,8,0,Unidentified,MORELOS,17,0,12.8571428571429
66,Cuernavaca,8,0,Unidentified,MORELOS,17,0,14.1428571428571
67,Cuernavaca,8,0,Unidentified,MORELOS,17,51711,23.8571428571429
69,Cuernavaca,8,0,Unidentified,MORELOS,17,0,16.8571428571429
70,Cuernavaca,8,1,Colector principal,MORELOS,17,0,26.7142857142857
71,Cuernavaca,8,1,Colector principal,MORELOS,17,0,23.4285714285714
72,Cuernavaca,8,1,Colector principal,MORELOS,17,0,8.28571428571429
73,Cuernavaca,8,1,Colector principal,MORELOS,17,0,8.42857142857143
74,Cuernavaca,8,1,Colector principal,MORELOS,17,29704,14.1428571428571
75,Cuernavaca,8,1,Colector principal,MORELOS,17,0,13.2857142857143
76,Cuernavaca,8,0,Unidentified,MORELOS,17,0,19.5714285714286
78,Cuernavaca,8,1,Colector principal,MORELOS,17,0,77
16,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,76.8571428571429
17,Cumbres,9,1,Colector principal,NUEVOLEON,19,4190,65
18,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,61
19,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,74.5714285714286
20,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,69.8571428571429
21,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,80.5714285714286
22,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,91.7142857142857
23,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,91
24,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,101.714285714286
25,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,100
26,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,126.428571428571
27,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,190.285714285714
27,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,190.285714285714
27,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,190.285714285714
28,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,295.571428571429
28,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,295.571428571429
28,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,295.571428571429
29,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,502.571428571429
29,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,502.571428571429
29,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,502.571428571429
30,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,717.142857142857
30,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,717.142857142857
30,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,717.142857142857
31,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,986.428571428571
31,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,986.428571428571
31,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,986.428571428571
32,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,1261.28571428571
32,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,1261.28571428571
32,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,1261.28571428571
33,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,1418.14285714286
33,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,1418.14285714286
33,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,1418.14285714286
34,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,1300.71428571429
34,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,1300.71428571429
34,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,1300.71428571429
35,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,1072.57142857143
35,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,1072.57142857143
35,Cumbres,9,1,Colector principal,NUEVOLEON,19,5722,1072.57142857143
36,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,837.142857142857
36,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,837.142857142857
36,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,837.142857142857
37,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,635
37,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,635
37,Cumbres,9,1,Colector principal,NUEVOLEON,19,33652,635
38,Cumbres,9,1,Colector principal,NUEVOLEON,19,1290,443.857142857143
38,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,443.857142857143
38,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,443.857142857143
39,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,385
39,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,385
39,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,385
40,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,335.428571428571
40,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,335.428571428571
40,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,335.428571428571
41,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,268.571428571429
41,Cumbres,9,1,Colector principal,NUEVOLEON,19,8614,268.571428571429
41,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,268.571428571429
42,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,245.428571428571
42,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,245.428571428571
42,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,245.428571428571
43,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,212.285714285714
43,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,212.285714285714
43,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,212.285714285714
44,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,171.714285714286
44,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,171.714285714286
44,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,171.714285714286
45,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,129.428571428571
45,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,129.428571428571
45,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,129.428571428571
46,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,142.857142857143
46,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,142.857142857143
46,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,142.857142857143
47,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,112
47,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,112
47,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,112
48,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,103.714285714286
48,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,103.714285714286
48,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,103.714285714286
49,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,105.285714285714
49,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,105.285714285714
49,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,105.285714285714
50,Cumbres,9,1,Colector principal,NUEVOLEON,19,8486,86
50,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,86
50,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,86
55,Cumbres,9,2,Edificio I,NUEVOLEON,19,3501,4002.28571428571
55,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,4002.28571428571
55,Cumbres,9,3,Edificio II,NUEVOLEON,19,4119,4002.28571428571
56,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,4193.85714285714
56,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,4193.85714285714
56,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,4193.85714285714
63,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,39.7142857142857
63,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,39.7142857142857
63,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,39.7142857142857
64,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,39.1428571428571
64,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,39.1428571428571
64,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,39.1428571428571
65,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,29
65,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,29
65,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,29
66,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,22
66,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,22
66,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,22
67,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,14
67,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,14
67,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,14
69,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,9.42857142857143
69,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,9.42857142857143
69,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,9.42857142857143
70,Cumbres,9,1,Colector principal,NUEVOLEON,19,1423,9
70,Cumbres,9,2,Edificio I,NUEVOLEON,19,1423,9
70,Cumbres,9,3,Edificio II,NUEVOLEON,19,1423,9
71,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,15.8571428571429
71,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,15.8571428571429
71,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,15.8571428571429
72,Cumbres,9,2,Edificio I,NUEVOLEON,19,26096,35.1428571428571
72,Cumbres,9,1,Colector principal,NUEVOLEON,19,26096,35.1428571428571
72,Cumbres,9,3,Edificio II,NUEVOLEON,19,26096,35.1428571428571
73,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,54.1428571428571
73,Cumbres,9,2,Edificio I,NUEVOLEON,19,6471,54.1428571428571
73,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,54.1428571428571
74,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,131.714285714286
74,Cumbres,9,0,Unidentified,NUEVOLEON,19,0,131.714285714286
74,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,131.714285714286
75,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,210
75,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,210
75,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,210
76,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,345.428571428571
76,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,345.428571428571
76,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,345.428571428571
77,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,530.571428571429
77,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,530.571428571429
77,Cumbres,9,1,Colector principal,NUEVOLEON,19,0,530.571428571429
78,Cumbres,9,2,Edificio I,NUEVOLEON,19,0,868.285714285714
78,Cumbres,9,3,Edificio II,NUEVOLEON,19,0,868.285714285714
28,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,295.571428571429
29,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,502.571428571429
30,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,717.142857142857
31,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,986.428571428571
32,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,1261.28571428571
33,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,1418.14285714286
34,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,1300.71428571429
35,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,1943,1072.57142857143
36,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,837.142857142857
37,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,635
38,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,1241597,443.857142857143
39,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,587,385
40,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,335.428571428571
41,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,268.571428571429
42,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,245.428571428571
43,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,212.285714285714
44,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,171.714285714286
45,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,129.428571428571
46,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,142.857142857143
47,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,112
48,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,103.714285714286
49,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,105.285714285714
50,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,86
55,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,4286,4002.28571428571
56,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,4193.85714285714
65,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,29
66,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,22
67,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,14
69,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,9.42857142857143
70,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,2049,9
73,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,54.1428571428571
74,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,3909,131.714285714286
75,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,210
76,EGADE y EGOB,10,1,Colector Principal,NUEVOLEON,19,0,345.428571428571
77,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,530.571428571429
78,EGADE y EGOB,10,1,Colector principal,NUEVOLEON,19,0,868.285714285714
21,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,80.5714285714286
21,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,80.5714285714286
22,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,91.7142857142857
22,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,91.7142857142857
23,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,91
23,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,91
24,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,101.714285714286
24,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,101.714285714286
25,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,100
25,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,100
26,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,126.428571428571
26,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,126.428571428571
27,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,190.285714285714
27,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,190.285714285714
28,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,295.571428571429
28,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,295.571428571429
29,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,502.571428571429
29,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,502.571428571429
30,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,717.142857142857
30,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,717.142857142857
31,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,986.428571428571
31,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,986.428571428571
32,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,1261.28571428571
32,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,1261.28571428571
33,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,1418.14285714286
33,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,1418.14285714286
34,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,1300.71428571429
34,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,1300.71428571429
35,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,1326,1072.57142857143
35,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,1072.57142857143
36,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,427,837.142857142857
36,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,2796,837.142857142857
37,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,635
37,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,637,635
38,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,443.857142857143
38,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,443.857142857143
39,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,385
39,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,385
40,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,335.428571428571
40,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,335.428571428571
41,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,2190,268.571428571429
41,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,268.571428571429
42,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,245.428571428571
42,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,245.428571428571
43,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,212.285714285714
43,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,212.285714285714
44,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,171.714285714286
44,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,171.714285714286
45,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,129.428571428571
45,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,129.428571428571
46,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,142.857142857143
46,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,142.857142857143
47,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,112
47,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,112
48,Eugenio Garza Lagüera,13,2,Colector 2,NUEVOLEON,19,0,103.714285714286
48,Eugenio Garza Lagüera,13,1,Colector 1,NUEVOLEON,19,0,103.714285714286
